text,label
@Soskqjqoekf not their first time,1
Youtube meine Schatz.,1
@RedWarrior-Helios LOL,1
Wow 18 hours ago! 🤯,0
Bro youtube,0
@JohnCeylan99 its youtube,0
Real YouTube lol,0
Hello youtube!,0
Yes YouTube he did,0
OF COURSE WE CAN CONFIRM THAT HE NEVER EVER GONNA GIVE US UP..... AND WE WILL NEVER GONNA GIVE HIM UP~,0
OBLY 347 LIKES AND 200 REPLIES AND EIGHT HOURS AGO??!!!,1
IT'S 2025 AND YOUTUBE COMMENTED I WAS HERE!!!!!,0
Happy Birthday guys.,0
11 HOURS AGO LOLL,0
What???,0
Noway 😮,1
Youtube actually got rickrolled,0
so true,0
YOUTUBE 20 ANNIVERSARY SONG,0
Happy 20th anniversary youtube. Btw wheres jawed the creator of me at the zoo?,0
"As a Korean, I sincerely wish YouTube a happy birthday.",0
Hi youtube,0
Hello YouTube,0
@TheStupidSergeant poo,1
HAHAHAA,0
Ютуб🎉,0
Hey YouTube ❤,0
YOOOO,0
"@za6789 ok YouTube is late, me and also you. I'm glad we replied to YouTube",0
ABSOLUTE CINEMA,0
Nice bro,0
AND YOU DIDN'T GIVE US UP WITH YOUR 20 YEARS! HAPPY BIRTHDAY YOUTUBE! 🎉,0
YoUtUbE?!?!?? What are you doing here??,1
"Youtube is trying to be funny, but like just add back the dislike button 😭😭",0
This song will never die,0
chat gpt rick rolled me and led me to this,0
YOUTUBE 1 HOUR AGO IN NEVER GONNA GIVE YOU UP COMMENTS?!?!?!?,0
Did YouTube just get rickrolled?!?,0
YOUTUBER,0
"1h, Hi from Brazil, YouTube",0
Hey yt!!!!!,0
와 찐이다,1
No way Youtube commented! (14 hours ago with 548 likes),0
hallo youtube,0
Congratulations on youtube 20th anniversary,0
15 hours 😂😂😂,0
15hr ago lol,0
didn't let us down either,0
why on this specific day,0
Youtube!!,0
@ still watching the video,0
Good YouTube,0
are we strangers to love?,0
ONLY 152 COMMENTS OMG WHENEVER I SEE YOU IM TO LATE I TOOK MY SPOT 😎,0
Fr lol,0
"Wow,wow youtube is commed this",0
woah crezy,0
How the hell,1
i exist in the context.❤,0
@garef1 yes,0
15 years late buddy,0
"18h and 177 answer, omg youtube is on fire",0
wait... YOUTUBE?! 18 HOURS AGO?! ON A 15-YEAR-OLD VIDEO?! THIS IS LEGENDARY!,0
YOUTUBE,0
Right ⏯,1
RECENT YOUTUBE ?!?!?!,0
YouTuuuuuuuuuuuuuuuuuuuuuuube! - John RaZeR,0
holy fart i am pooped,0
Hi YouTube 😂,1
NEVER GONNA YOUTUBE YOU UP,0
@Lapscle NEVER GONNA BE SIGMA,1
1.3k is crazy,1
@FIZZLEJIZZLE fr,0
No way,0
Спустя 15 лет сам ютуб зарикролили,0
First Rick in Youtube's comment section and and Youtube in Rick's comment section.,0
@VedantJJ correct,1
are you sure,0
"What a new interaction. new comment, new pin, new heart. Weird",0
YAYAYYAAYYAYAYA YOUTUBE,0
Not even A DAY AGO! HOLY SH-,0
WHAAAAAAA??,0
i will never give YOU up,0
1 DAY AGO edit: 7 months later love youtube I watch it everyday Edit 2: crazy 9 months ago youtube made this comment remember yt is crazy sometimes,0
Happy 20th birthday YouTube!!! 🥳🥳🥳😏,0
Penguins On The Moon 🐧,0
Что.. вчера ютуб оставил тут комментарий,0
ONE DAY AGO?!,0
YouTube just got Rickrolled,0
Quel belle histoire d'amour 💖,0
HE NEVER GAVE UP HE NEVER LET DOWN,0
Dayum,0
Te fuiste rickrolleado😂😂,1
YouTube commenting is a rare sight,0
20 years 🎂,0
hi youtube!,0
dang happy birthday youtube. 🥳,0
Oh youtube,0
Nah we got two legends here,0
Youtube!,0
YOUTUBEEEE😊,0
YouTube bro 🫵🖕,1
NO WAY RICK ASTLEY LIKED THE YOUTUBE CHANNEL I LOVE YOU ASTLEY,0
HAPPY 20TH ANNIVERSARY YouTube!!!,0
"Hi YouTube, happy belated birthday 🎉 🎂 ❤",0
After 5 years of this trend it's still alive ❤❤,0
Neva!!! ❤❤❤ for the world!!,0
@YouTube God dam YouTube manager trolling hard af rn . I am here before 100k likes . Tf bro also got a heart,0
indeed,0
Wow this shows Rick still watches this,0
SUPP YOUTUBEE,0
Rick astley never gave us up never let us down or started deserting us,0
Why is this so recent ToT,0
Imagine a YouTube employee commenting on this video with everyone else getting rickrolled in the office. 💀🗿,0
DAM YOUTUBE,0
This reply of mine is eternal.,0
Let's goo today is 25/04/25 :),0
Happy birthday Youtube,0
Rickrolled,0
WE ALL KNOW U CAME FROM THAT ONE VIDEO LMAO 😂,1
ain't no way i missed it two days ago,0
I AM HERE BEFORE IT IS IMPOSSIBLE TO COMMENT,0
true youtube never even!,1
CRAZYNESS!!!,1
3 days ago is crazy,0
So true this is like history now,0
YouTube?! You here too??,0
yo youtube,0
Youtube woo,0
He also didn’t run around or desert us XD (WOW YOUTUBE 3 DAYS AGO!!!),0
Heyyyy,0
HOLY SHIT,0
Hai :3,0
YouTube rickrolled.,0
NO HE DID NOT!,1
when getting rickrolled pays off:,0
He truly never gave us up lol,0
Finally somebody rickrolled Youtube lol,0
"What a heeeeeeeeeeeeell, YOUTUBE!!!",0
hello youtube.😂,1
hi yt,0
YOUTUUUBBBEEE!,0
Lots of love RICK ASTLEY,0
Hi im Japanese,0
OMG HIIII,1
Never ran out of comments or not?,0
"Nah, He Probably Gave Us Up Sometimes",0
Holy shit it’s youtube,1
Youtube😂,1
yoo never gonna bro :),0
YouTube got Rick Rolled?!?!?!??!??!?!!?!?!?!??,0
Rickroll,0
1y ago here,0
it's rare to see youtube got rickrolled:),0
Never gonna let u 👇😢❤❤🎉🎉😊,1
2 hours is crazy,0
2 hours ago!!!? He never did,0
you gave us up,0
WHY IS THIS SO NEW????,0
did he ever let us down though?,0
6 HOURS AGO NOW YOURE CONNENTING ON A 15 YEAR OLD VIDEO YOUTUBE,0
100th reply,0
i can tell my friends i replied to youtube =),0
For 15 years,0
omg in b4 this hits the reply limit in like a day,0
True😊,0
TRUE!!!,0
hello!,0
Bro was late,0
Ahhhhhhhh,0
19 hours ago???,0
YO YT,0
Yay thousandth like,0
"Hey YouTube, please listen. I know this is just random, but have you watched Eurovision?",0
@Norway70 i think they DO watch euro vision,0
Oh good to see you commenting on a popular video.,0
"Guys its just youtube, your on it everyday 😂",1
@Adamqadourah2012 oh yeah,0
OMG YOUTUBE!!11111,0
19 hours ago is crazy,0
Wapres Gibran plonga plongo !!😂😂😂,1
"JGN SEBUT YG BAIK SAJA SEBUT YG BUSUK JUGA KALAU FER.,.,.,",0
Sebut sama. Kamu. Biar puas streesnya,0
Perdana mungkin asyik ya pak,0
Ikan harus diadakan 17agutus seperti pak presedin jokowe jangan sampai di abaikan ibu kota baru kltm😊,1
Adi prayitno pengamat politik grade D . Dari jejak digital analisa politik nya meleset semua,1
sampai ajal menjemput tidak dapat ketenangan....,1
Wapres Gibran plonga plongo !!😂😂😂,1
"JGN SEBUT YG BAIK SAJA SEBUT YG BUSUK JUGA KALAU FER.,.,.,",0
Sebut sama. Kamu. Biar puas streesnya,0
1.5jt tayangan 24 jam gass,0
"Sengaja baru nongol, ini lagi nyiapin kopi buat nonton 2 alien bersinar",0
Makan menjadi enak lagi nih ada podcast cahaya besar lagi,0
"Akhirnya kena cahaya tata surya 😂😂ketemu bpknya podcast,tahta tertinggi nih ketemu om'dedi",0
bismillah 2 jt tayangan 24 jam,0
Habis nurunin penumpang ojol gas nonton OKI DM. Gak terasa kalau potongan aplikator masih tetap seperti dulu ( 20% up ),0
Tumben kali ini gue gercep bet di podcast om Dady😁,1
"Ayo gas 1,5 jt",0
Allhamdulillah...Akhirnya Makan Siangku Jadi Enak❤ makasi om dedy Sdh Mendatang Cahaya Besar,0
disini mau sombong langsung ciut 🤣😭😭 semangat terus bang oki!,1
Raja terakhir..😭😭😭,1
gak ekspek semua yang oki omongin semua tentang om deddy dinotice semua 😂😂😂,1
"Sang matahari Butuh percikan 1,5jt cahaya kecil dari kita kawan semangat 💪💪💪",0
Gass 1.5 juta,1
Ayo gaskan 1.5 juta,0
Cahaya Besar menghadap Raja Terakhir,1
Oki menghadapi raja terakhir...,1
"Terima kasih om ded sudah undang idola kami, akhirnya kami bisa makan dengan enak",0
CAHAYA BESAR 🌤️🔥 KETEMU CAHAYA TATA SURYA 🌅,0
OKI Dan Matahari!!! 👍,0
"MantapGaruda Ho ki, semakin Gacorr maxwin 18juta cog😘",1
ini gara2 indra. coky bisa make lagi coookkkk WKAKWKWKWAKWKAKWK:face-purple-crying::face-purple-crying::face-blue-smiling::face-blue-smiling::face-blue-smiling:,1
Coki pun tersinggung ketika tuhan disamakan dengan bubur 🗿,1
"Kalau firmawan mampu membuat lord dark nyerah, brati kemampuan skill otaknya joss sekali",0
"""Yang datang buat hiburan, pulangnya malah dapat PR buat mikir. 😅""",1
Akhirnya yg tersesat menemui jalan yg salah 🤣🤣🤣,0
11:37 orang Ciledug mana nih? kita ngumpul buat Piramida lagi yuk?,0
Akhirnya 🤣🥶,1
"indra harusnya pas bangku kosong di akhir bisa call back ke gym tu, biar si rudi badannya jadi",1
Wah buka hp langsung dibranda coki pardede auto klik😅,1
Ini termasuk terseru sih😂😂😂 dari banyaknya episode logika firmawan,0
Coki meledak Frimawan sukses 😂😂😂,1
Beliau athies yang taat 😅,1
"Saya suka dua pria bertato lagi ngobrol, selalu seru",0
Yang menciptakan bubur siapa? bukankah adanya bubur adalah bukti bahwa adanya sang pencipta.,0
"""siapa bang agus bangs***t"" WAKAKAKAKAKKAAKKA:face-purple-crying::face-purple-crying::face-purple-crying: full marah2",1
Udah iklan muncul iklan nonton iklan dalam iklan,1
Harus nya sepaket sama tretan muslim diajak juga 😂,1
"Gara gara indra,, uncle coki pardede bisa make lagi😂😂😂 Satu episode setara 1 tahun beban hidup😂",1
cuman di video ini gw nge like cuman di video ini gw ga skip durasi cuman divideo ini gw nonton sampe habis cuman divideo ini gw komen sumpah gokill banget aslii 🤣🤣,0
HATI HATI BISNIS DG INDIA. PENUH TIPUAN DAN SCAM.,1
"Kacau Betul Negeri ini,, Sampai PHK Internal Karyawan aja Harus Bertemu DPR😂😂😂😂😂.. Mundur ini😂😂😂😂",1
"bikin aturan yang merugikan perusahaan terus sudah rugi dilarang phk. kalau perusahaan gak boleh phk efeknya juga buruk, gak bakal ada perusahaan yang berani rekrut karyawan di masa kayak gini, karena ke depannya peraturan berubah2 pendapatan menurun tapi gak boleh phk",0
"Maksudnya opo ini,,, Kalau Baiknya Urus Petani di Desa yg Jauh dari JANGKAUAN JAKARTA😂😂😂😂",1
"Nah, sekarang rakyat juga udah bisa nge les, seperti pejabat juga Bilang aja nggak, beres 😂",1
Makin hancur ekonomi..,1
Don dasco satset,0
"Baru aja dipajakin langsung phk karyawan. Sebentar lagi Gojek ikutan phk karyawan, mana bisa hidup dg profit dipangkas ugal2an tinggal 8% oleh pemerintah? Sepertinya pemerintah memang gak suka startup swasta bisa cuan. Baru sehari mengumumkan profit quartal pertama kali setelah berdarah2 triliunan rupiah belasan tahun, langsung dihajar habis, ga boleh untung! Sory yee, lu cuan cuman boleh 8% aja. Ga boleh lebih! Respon Manajemen tokopedia mirip dg manajemen goto. Pasti normatif aja, pura2 nurut, tapi hati dongkol abisss. Mana berani melawan pemerintah. Berani melawan, kabur aja loh! begitu kata presiden menantang investor. Kacau. Siap2 startup lokal berikutnya mau diapain lagi sama pemerintah.",1
"Mampir kesini karena mbak mei, sekaligus nostalgia masa anak2🤣",0
"Semoga amanah jd pelatih, jangan pernah menyogok ketika sudah jadi pelatih profesional. Jika, pemain tidak layak squadmu terus ada bayaran untuk masuk tim mu. Kamu harus menolak itu.",1
Pertama,0
Kedua,0
Baiknya dilakukan jg di tiap Provinsi.,0
Hadir 1 Jam,0
Pak Erick Ketum PSSI TERBAIK,0
"Klo mau ningkatkan kualitas liga rekomendasikan pemain Eredivisi main di liga 1 indonesia, atau setidaknya menjadi pemain piniaman 1 tahun",0
SERU NIH KLO TIMNAS JUNIOR LAWAN TIMNAS PUSAT DI FIFA MATCH DAY 😊👍,0
"Bentuk liga usia dini yang kompetitif tapi liga panjang bukan liga kaya kompetisi,,mungkin dari u17 n u 20 ,,",0
😂😂😂 senang nya minta ampun lihat anak cucu nya skrg jilat ludah nenek moyang mereka yang kata nya gagah berani melawan BELANDA skrg malah jilat ludah nenek moyang mereka sendiri 😂... SALAM DARI WEST PAPUA 😂,0
"Saya AM NAUFAL MAULANA, bertempat Tinggal Di Makassar, telah mengirimkan email Ke PSSI Saya Naufal, ingin berkontribusi dalam pembangunan sepakbola Indonesia, Jika diberi Kesempatan, saya akan mengutarakan semua ide-ide tersebut. jika diberikan kesempatan wawancara dan presentasi Via Zoom , sekiranya saya diberikan waktu 4 hari untuk menyusun semuanya, di hari weekend pun saya akan siap. hanya satu tujuan saya disini, hanya ingin melihat generasi muda Timnas Indonesia tampil di piala dunia yang akan datang Semoga permohonan saya sampai ke Pimpinan PSSI dan sekiranya diberikan Kesempatan untuk Persentase, Terima Kasih Hormat saya Pecinta bola tanah Air AM Naufal Maulana",0
Saran naturalisasi striker2 masa depan 1.jal de pal dengan 16gol 21pertandingan 4asist.liga 4. 2 JAEL PRAWIRODIHARJO.didier Drogba kw3.lebih bagus dari struik.zistra.🇮🇨🛵🇮🇩 SAYA nama JITRONEM RADIO Gaga kenang Lanang Pandanaran STM negeri 1 Surakarta Jawa tengah Indonesia domisili KTP di Jombor Klaten Jawa tengah Indonesia 🇮🇩 let's go to Indonesia 🇮🇩 tropical island country paradise south east Asia.nice tropical beach inn the world.🏝️🌅🌏,0
"Mungkin ini contoh titik awal dari PSSI . Semoga setiap cabang pssi daerah daerah provinsi lain harus bisa memberikan edukasi couching clinic agar setiap regenerasi slalu muncul bibit bibit baru dan jangan lupa infrastruktur yg memadai demi regenerasi yg berkelanjutan. JEPANG KUAT SEKARANG ITU BUKAN HASIL INSTAN, MEREKA LEBIH MEMIKIRKAN SAAT MEREKA DI BANTAI HABIS BRAZIL DI PIALA DUNIA KOREA-JEEPANG 2002 . SAYA PRIBADI MENYAKSIKAN LAGA PERTANDINGAN DI LAYAR TV SAAT BRAZIL MEMPORAKPORANDAKAN PASUKAN JEPANG DI BIKIN AYAM AYAMAN 😂😂",0
Semoga program ini 20 tahun. Kedepan dan menjangko seluruh indonesia,0
"Anak""dari Papua kalau masalah skill ga usah di ragukan.. cuman masalah mereka disiplin,,sering ke club malam,,jika masalah disiplin bisa di terapkan pada anak""Papua saya yakin di masa depan mereka akan memenuhi timnas senior",0
Mantap,0
"GG, semoga program nya lancar",0
"Wow, akhirnya ad asosiasi sepak bola dri Akademi Belanda 🇳🇱 dtng jg d Klub Sepakbola akademik d kota Mimika Papua, mncri bakat atau atlet talenta muda anak"" Papua ke kancah internasional mntap ini baru negara kebanggaan ku Belanda Holland KNVB 🇳🇱🇳🇱🇳🇱",0
Mantap x,0
Hadir 12 Jam,0
alhamdulillah maju berkah indonesia sabang merauke,0
Next generasi timnas diambil dr Papua full,0
Kalo mao maju sepak bola indonesia klub klub harus punya academi dari usia 12 sampai 20 dan itu harus ada kompetisi rutin yg propesional dan lapangan latihanya pun harus srandart internasional,0
"lebih baik seperti ini lah, daripada pemain diaspora yang masih layak main di eropa malamemeilih melanjutkan karir di liga indonesia semangat untuk kalian saudara papua bawa nama indonesia terbang tinggi dari papua untuk indonesia.",0
"Mentalnya dlu sih yg di kuatkan,karena skill bisa di latih,tapi mental petarung dan sportif itu di bangun dari dini,Bravo Timnas ku",0
"Program seperti ini harusnya bagus kalo teknik dasar pemain udah khatam. Masalahnye banyak coach di akademi² Indo teknik dasar sama tdk bagusnya dgn para pemain. ""Sekolahin dlu gurunya sampe jago.""",0
Papua pasti lebih maju jika Belanda yang kuasai,0
Percuma kalo anak anak masih suka mabok2 wkwkwkw,1
"Gaya hidup yang harus di rubah pemuda papua,kebanyakan kurang disiplin meskipun punya bakat yang bagus pasti fisik nya jadi masalah, karena buruk gaya hidup",0
"Kampret betul, pas mengarah kesitu udah mbatin “ini mah filmnya mas hansol”😂🤣🤣",1
Promosi toh 😑 udah dengerin serius ehhh malah promosi ☺️,0
Plot twist mas Hansol promoin filmnya sendiri 😂,1
senengnya nembus layar banget mas Hansol awkwkwk. Sukses buat filmnyaa 🎉🎉🎉🎉,0
Udh serius banget dengerinnya 😅 oke sampe ktm ma Daehon ya 😄,0
"Wkwkwkkwkwk Gw serius dengerin sambil ngopi. Pas denger orang indonesia yang melakukan penelusuran ke rumah angker di korsel (Otak gw cuma bilang wow, wajar banyak explorer rumah hantu di indonesia) Trus pas bilang pemain film nya mas Hansol 😂 (Nguakakkkk aku , promosi toh) Tapi semoga sukses film nya, klo masuk nominasi bikin lagi film horor nya mas. Klo bisa cerita nya turis asia berlibur ke korsel masuk dunia lain /tmpt horor /dimensi lain di korsel.. Gunakan pemeran dari indo, korsel (sebgi orng lokal), orang singapura & thailand (campur comedy klo kaget pke bahasa thailand nya keluar) 😂 Sutradara nya dari indonesia, sebelum di buat pilih2 naskah dulu yang mana cocok & bagus jalan ceritanya dan seram sesuai kisah nyata.",0
"Nah iki lho promo film,e dewe😂😂",1
cieee mas aktor cieeeee😊😊😊,1
mas hansol berani main film horor aslinya lampu saat ngonten mati aja wes panik😅🎉,0
Selamat dan sukses yaa buat filmnya mas Hansol🙏🏻⭐️,0
Good luck and congrats mas Hansol dkk🎉🎉,0
OMG!! ikut bangga sekali membersamai mas hansol dari konten kreator di kosan kecil sampai jadi aktor seperti sekarang 🤩🤩 sukses untuk filmnya mas 🥳🥳,0
Jarang2 neh aku di 17menit udah nongol wk wk wk ..... siapa yang samaaa ????,0
"akhirannya ""isin aku rek"" 🤣🤣",1
"Denger nama rsj gonjiam jadi keinget jaman pertama nonton detektif reomit episode gonjiam sangat merinding banget pas mas hansol dulu ceritain tetang rsj itu vibesnya beda, Ternyata debut pertama mas hansol di layar lebar tapi kelihatan menarik dan seru deh",0
"Mantap mas, sukses slalu buat filmya🎉",0
Siap tak tonton mas Hansol aku wong Jember,0
Keren sukses selalu🤲,0
Idih malu-malu nih mas hansol 😂😂 Wah.. Selamat ya mas Hansol debut filmnya sebagai aktor🎉🎉 Sukses selalu mas Hansol 😊😊,0
"Semangattt bang ngonten nya, aku selalu menunggu",0
ternyata KFA plenger juga kayak PSSI,1
Respect ke-STY karena sudah mampu melewati 2 asosiasi PLENGER.,0
"Ga cuma KFA nya yg plenger, yg Korean Badminton Association nya juga plenger sampe juara dunia An Se Young speak up kannnn. Intinya problematikkkkk, mirip2 lah kek Konoha.",0
"Algoritma nya sama dengan pemberhentian STY , kemungkinan petinggi KFA ada yang satu circle sama mafia sepakbola Asia dan Indonesia. Fix di pastikan, no debat.",1
"STY itu pelatih yg bisa membuat rakyat indo berani bermimpi untuk bermain di piala asia bahkan piala dunia, tapi malah diganti sebelum mimpi itu terwujud.",0
Seandainya KFA Dari awal milih Patrick Kluivert..... Pasti Indonesia juga lolos WC 😂,1
"yang paling epic itu, Indonesia pernah mengalahkan Korsel saat Timnas Indonesia dibawah kepelatihan Shin tae yong",0
Menurut saya rakyat Korea gengsi nya tinggi .... Merasa lebih tinggi dan lebih hebat ... Jadi kalah itu memalukan Dari hasil tinggal 3 tahun di Korea .,0
"STY: Gw udah carry timnas Korsel sama Indonesia sama sama dibuang, apa sih maunya 🤬 !",1
"Menurut saya banyak org korea yg marah2 itu tidak benar2 mengerti sepakbola,mereka menganggap ketika korea mampu jadi semifinalis di piala dunia 2002,maka itu adalah standard yg minimal harus bisa dicapai lagi, pdhal kala itu ada faktor tuan rumah dan kontroversi juga makanya korea bisa sampai semifinal,dan kalo yg paham bola harusnya juga paham kalo sepakbola Asia itu memang masih sulit untuk bersaing ditingkat dunia,langganan lolos ke piala dunia saja harusnya sudah patut disyukuri",0
"11 12 lah kek PSSI, mungkin Pemimpin PSSI dan KFA ga mau namanya kalah sama pelatih 😂😂",1
"waktu piala dunia 2002 , hampir semua orang di tempatku kaget ternyata korsel bisa ngalahin italia , padahal saat itu prediksi skor dan secara statistik permainan italia jauh lebih unggul , apalagi jaman itu sebelum era son heung min ada anh jung hwan yang mana kehadirannya kayak benar benar diwaspadai tim lawan , bahkan tim kuat seperti brazil , jerman , dan italia saat itu sebenarya juga gelisah kalau berhadapan dengan dia . Tapi ya setelah 2002 , bisa dibilang era keemasan korsel sebagai satu satunya raja asia di piala dunia , sebelum Jepang untuk pertama kalinya lolos pada 1998 , udah mulai meredup . Bisa dibilang Korsel memang sedang krisis regenerasi pemain , mirip dengan italia yang dulu sebagai the king of world cup , malah gagal lolos 3 kali piala dunia terakhir berturut turut karena krisis pemain unggul.",0
"Lahhh gue kira KFA ga seburuk itu, ternyata sama aja kayak di indo😂",1
Ternyata korea jauh lebih parah dari gonta-ganti pelatih timnas indo.. Tapi yg terpenting adalah Bisnis Erik Tong min-hir,1
KFA mirip sama federasi di suatu negara ......,0
"sampe sekarang masih keinget terus pssi pecat shin taeyong. diberhentikan tanpa sebab yg jelas dan ternyata penggantinya pun si patrick ya begitu deh track record jadi pelatih pun ga bagus, akhirnya si patrick pun berhenti jadi pelatih timnas karena gagal lolos ke pildun. ujung2nya apaaa yang rugi ya masyarakat, pemain2 yang udah berjuang. padahal tinggal selangkah lagiiii😭",0
"Bento > Klinsman STY > PK Ternyata kita udah setara sama Korsel, woy. KFA n PSSI sama plengernya🤣",1
"hallo mas hansol mungkim aku sedikit nambahin beberapa detail yang mungkin gak disampein disini ya 1. jurgen klinsmann itu menurut sebagian besar fans k-football jadi pemicu utama kenapa son heung min sama lee kang in sempet berantem pas piala asia 2023 2. sebenernya penunjukkan HMB sama JK ini sempet diinvestigasi sama kemenporanya korea tahun 2024 karena banyak yang gak beres soal hal itu. bahkan HMB ini ditunjuk gak pake jalur resmi kalo baca dari beberapa media korea ketambahan pesangonnya klinsmann itu tergolong tinggi buat pelatih yang bahkan ngelatih timnas dari jarak jauh. dan baru2 ini, jin jong oh (mantan atlet korea yang sekarang jadi anggota dewan) juga udah ngeluarin statement kalo emang penunjukan HMB ini bener2 gak beres samsek dan dia udah ngerasain hal itu sejak 2024 juga 3. sebenernya kemenpora korea udah nyuruh CMG buat mundur sebagai ketua KFA pas investigasi itu. even pemilu KFA itu harusnya diadain januari 2025 (kalo gasalah harusnya beda berapa hari gitu sama pemilu BKA yang notabene juga di periode yang sama sempet kena masalah juga). dan awalnya waktu itu gaada dia di bursa calon ketua KFA. nah entah kenapa gaada hujan gaada angin tiba2 pemilu KFA ini diundur sampe ke februari dan tiba2 ada dia di bursa calon ketua KFA. btw CMG ini kalo gasalah chaebol dan kemungkinan besar jadi donatur utama KFA 4. pemerintah sana lewat KSOC sebenernya bukan gak berani buat ""nindak"" KFA. masalahnya, KFA ini berlindung di balik statuta FIFA yang isinya melarang keras intervensi pihak ketiga dalam pengelolaan KFA. makanya ketua KSOC yang sekarang, yoo seung min sempet ngeluarin statement kalo dia harus sedikit hati2 sama KFA karena posisinya maju kena mundur kena",0
Ini salah satu bukti lagi kalau striker/pemain bola terbaik di masanya gk menjamin kalau dia itu pelatih yg bagus sama kek Patrick Star yg jadi pelatih timnas Indonesia kmren wkwk,1
"Layak mendapat predikat ""negara ter rasis di bumi""",1
Mantulllllll 😊😊😊,0
Menarik! Jadi paham,0
kangen PINKPANDA 😢,0
Indonesia yg sdg tdk baik” saja. Bkn hanya Raja Ampat. Rame krn Raja Ampat sangat spesial. Sblm rusak parah spt daerah” lain.,1
"Kak maaf, udah lama ga bikin tutorial makeup 😢",0
Kak cover blackpink jump dong,0
Isu ini kok langsung tenggelam sama lagu MBG dan Bahlil?,1
2026 hadir,0
"Yaampunn sayy, topik yg dibahas apa komennya apa 😅 yuk sama2 cari tau dan belajar ttg isu2 yg lagi rame 😊❤",0
@NatyaShina tapi aku cuma kangen PINKPANDA ka nat titik 😭,1
Gak mau kalau kamu mau kasih sponsor gak masalah,1
"Aku dengerin pakai headset, dan suaranya jernih bgtttt respect bgttt buat all team yg berperannnn",0
"ciii nonton alice in borderland ajaa udah lebih baguss lebih seruuu ada 2 season, season baru juga baru keluarrr plss dijamin ga nyeselll daripada mikirin season baru squid game:face-purple-crying::face-blue-smiling:",0
"Ka nat , BLACKPINK comeback ka ayyoo kalian juga comeback dong PINKPANDA pleaseee ditunggu yaa ka nat MV cover nya (JUMP)",0
Better nonton Alice In Borderland sih,0
Aku aja pas hyunju mati langsung ga lanjut nonton karena emg se freak itu,1
"Gua lebih setuju komentar ini ketibang Ngelantur.. bener kata gerald kalo mau nonton sisi manusia nonton aja Social Experiment wkwkwk, Namannya aja udah ""Game"" acara TV harus seru lah.. 😂",0
"aku sampe skip2 mulu tiap bule-nya ngomong, gara2 gak kuat cringe bgt anjir denger dialognya 🤕",0
